# d (A) Cumulative_PSD Std
    0.00000    1.00000    0.00000
    0.25000    1.00000    0.00000
    0.50000    1.00000    0.00000
    0.75000    1.00000    0.00000
    1.00000    1.00000    0.00000
    1.25000    1.00000    0.00000
    1.50000    1.00000    0.00000
    1.75000    1.00000    0.00000
    2.00000    1.00000    0.00000
    2.25000    1.00000    0.00000
    2.50000    1.00000    0.00000
    2.75000    1.00000    0.00000
    3.00000    1.00000    0.00000
    3.25000    0.98839    0.00000
    3.50000    0.96676    0.00000
    3.75000    0.92740    0.00000
    4.00000    0.90049    0.00000
    4.25000    0.87264    0.00000
    4.50000    0.85595    0.00000
    4.75000    0.81046    0.00000
    5.00000    0.77404    0.00000
    5.25000    0.73034    0.00000
    5.50000    0.68576    0.00000
    5.75000    0.64552    0.00000
    6.00000    0.61701    0.00000
    6.25000    0.58034    0.00000
    6.50000    0.54713    0.00000
    6.75000    0.51044    0.00000
    7.00000    0.47218    0.00000
    7.25000    0.43731    0.00000
    7.50000    0.40265    0.00000
    7.75000    0.36437    0.00000
    8.00000    0.33106    0.00000
    8.25000    0.30204    0.00000
    8.50000    0.27292    0.00000
    8.75000    0.24326    0.00000
    9.00000    0.22110    0.00000
    9.25000    0.20296    0.00000
    9.50000    0.16881    0.00000
    9.75000    0.15559    0.00000
   10.00000    0.13990    0.00000
   10.25000    0.12720    0.00000
   10.50000    0.11224    0.00000
   10.75000    0.10422    0.00000
   11.00000    0.09086    0.00000
   11.25000    0.07543    0.00000
   11.50000    0.05620    0.00000
   11.75000    0.04796    0.00000
   12.00000    0.04453    0.00000
   12.25000    0.03597    0.00000
   12.50000    0.03145    0.00000
   12.75000    0.02493    0.00000
   13.00000    0.01769    0.00000
   13.25000    0.01671    0.00000
   13.50000    0.01601    0.00000
   13.75000    0.01315    0.00000
   14.00000    0.01249    0.00000
   14.25000    0.01109    0.00000
   14.50000    0.01080    0.00000
   14.75000    0.01021    0.00000
   15.00000    0.01021    0.00000
   15.25000    0.00000    0.00000
   15.50000    0.00000    0.00000
   15.75000    0.00000    0.00000
